0.63,8.8,2.07,1.25,1,0.36,9.3146,177.53,0.2987,8.3352,0,1328
0.63,8.8,2.07,1.25,1,0.36,9.3107,178.01,0.3166,8.3562,0,1334.1
0.63,8.8,2.07,1.25,1,0.36,9.3047,178.7,0.34264,8.387,0,1343.4
0.63,8.8,2.07,1.25,1,0.36,9.2958,179.62,0.38122,8.4315,0,1357.5
0.63,8.8,2.07,1.25,1,0.36,9.2825,180.67,0.44177,8.4927,0,1378.5
0.63,8.8,2.07,1.25,1,0.36,9.2775,180.81,0.46564,8.5135,0,1386.3
0.63,8.8,2.07,1.25,1,0.36,9.2699,180.66,0.51099,8.5401,0,1397.4
0.63,8.8,2.07,1.25,1,0.36,9.2671,180.51,0.52936,8.5484,0,1401.4
0.63,8.8,2.07,1.25,1,0.36,9.2629,180.03,0.56152,8.5577,0,1407.1
0.63,8.8,2.07,1.25,1,0.36,9.2613,179.8,0.57462,8.5606,0,1409.1
0.63,8.8,2.07,1.25,1,0.36,9.2589,179.3,0.60047,8.5644,0,1411.5
0.63,8.8,2.07,1.25,1,0.36,9.2554,176.88,0.68159,8.5525,0,1409.2
0.63,8.8,2.07,1.25,1,0.36,9.254,175.28,0.71856,8.5387,0,1406
0.63,8.8,2.07,1.25,1,0.36,9.2535,174.58,0.73339,8.5317,0.010661,1404.4
0.63,8.8,2.07,1.25,1,0.36,9.2528,173.31,0.75803,8.5177,0.011842,1401.2
0.63,8.8,2.07,1.25,1,0.36,9.2516,170.78,0.80076,8.4866,0.013448,1394.5
0.63,8.8,2.07,1.25,1,0.36,9.25,165.65,0.87394,8.4129,0.015008,1380
0.63,8.8,2.07,1.25,1,0.36,9.2476,155.38,0.99864,8.2317,0.014895,1350
0.63,8.8,2.07,1.25,1,0.36,9.2466,129.53,1.2439,7.6706,0.010394,1284.2
0.63,8.8,2.07,1.25,1,0.36,9.2463,119.56,1.3423,7.3689,0.011153,1263
0.63,8.8,2.07,1.25,1,0.36,9.2462,116.47,1.3775,7.2484,0,1257
0.63,8.8,2.07,1.25,1,0.36,9.246,114.28,1.4094,7.1325,0,1253
0.63,8.8,2.07,1.25,1,0.36,9.2457,113.03,1.4297,7.0583,0,1251.2
0.63,8.8,2.07,1.25,1,0.36,9.2452,112.49,1.4396,7.0234,0,1250.9
0.63,8.8,2.07,1.25,1,0.36,9.2446,112.34,1.4435,7.0128,0,1251.3
0.63,8.8,2.07,1.25,1,0.36,9.2436,112.37,1.4452,7.0132,0,1252.3
0.63,8.8,2.07,1.25,1,0.36,9.2421,112.48,1.4468,7.0177,0,1253.9
0.63,8.8,2.07,1.25,1,0.36,9.2399,112.68,1.4491,7.0248,0,1256.3
0.63,8.8,2.07,1.25,1,0.36,9.2366,112.97,1.4527,7.0354,0,1259.8
0.63,8.8,2.07,1.25,1,0.36,9.2317,113.39,1.458,7.0512,0,1265.2
0.63,8.8,2.07,1.25,1,0.36,9.2242,114.02,1.466,7.0747,0,1273.2
0.63,8.8,2.07,1.25,1,0.36,9.213,114.91,1.478,7.109,0,1285.3
0.63,8.8,2.07,1.25,1,0.36,9.1963,116.21,1.4959,7.1594,0,1303.6
0.63,8.8,2.07,1.25,1,0.36,9.1712,118.19,1.5224,7.2367,0,1331.4
0.63,8.8,2.07,1.25,1,0.36,9.146,120.18,1.5485,7.3157,0.010099,1359.7
0.63,8.8,2.07,1.25,1,0.36,9.1209,122.09,1.5741,7.3946,0.010318,1388.6
0.63,8.8,2.07,1.25,1,0.36,9.0832,124.9,1.6118,7.5138,0.011015,1432.7
0.63,8.8,2.07,1.25,1,0.36,9.0267,128.75,1.6665,7.6914,0.012228,1500.9
0.63,8.8,2.07,1.25,1,0.36,9,130.4,1.6915,7.7745,0.73156,1533.8
0.59,8.8,2.24,1.76,1,0.35,12.092,5.5824,0,0,0,30.701
0.59,8.8,2.24,1.76,1,0.35,11.855,7.2342,0,0,0,43.995
0.59,8.8,2.24,1.76,1,0.35,11.5,10.65,0,0,0,71.379
0.59,8.8,2.24,1.76,1,0.35,11.496,11.059,0,0,0,71.758
0.59,8.8,2.24,1.76,1,0.35,11.492,11.195,0,0.011207,0,72.122
0.59,8.8,2.24,1.76,1,0.35,11.486,11.334,0,0.02165,0,72.66
0.59,8.8,2.24,1.76,1,0.35,11.478,11.55,0,0.038783,0,73.467
0.59,8.8,2.24,1.76,1,0.35,11.464,11.569,0,0.074021,0,74.666
0.59,8.8,2.24,1.76,1,0.35,11.445,11.895,0,0.12931,0,76.526
0.59,8.8,2.24,1.76,1,0.35,11.415,12.33,0,0.20847,0,79.415
0.59,8.8,2.24,1.76,1,0.35,11.37,12.927,0,0.33256,0,83.874
0.59,8.8,2.24,1.76,1,0.35,11.308,13.77,0,0.51089,0,90.477
0.59,8.8,2.24,1.76,1,0.35,11.25,14.503,0,0.67323,0,96.992
0.59,8.8,2.24,1.76,1,0.35,11.188,15.342,0,0.86225,0,104.38
0.59,8.8,2.24,1.76,1,0.35,11.125,16.173,0,1.0525,0,112.27
0.59,8.8,2.24,1.76,1,0.35,11.083,16.724,0,1.1805,0,117.8
0.59,8.8,2.24,1.76,1,0.35,11.021,17.649,0,1.3827,0,126.5
0.59,8.8,2.24,1.76,1,0.35,11,17.951,0,1.4519,0,129.53
0.59,8.8,2.24,1.76,1,0.35,10.938,18.905,0,1.6573,0,138.99
0.59,8.8,2.24,1.76,1,0.35,10.875,19.852,6.0209e-06,1.8708,0,149.06
0.59,8.8,2.24,1.76,1,0.35,10.813,20.939,0.00010918,2.0918,0,159.74
0.59,8.8,2.24,1.76,1,0.35,10.75,21.974,0.00024403,2.314,0,171.11
0.59,8.8,2.24,1.76,1,0.35,10.688,23.169,0.0003687,2.5458,0,183.15
0.59,8.8,2.24,1.76,1,0.35,10.667,23.55,0.00041258,2.6221,0,187.33
0.59,8.8,2.24,1.76,1,0.35,10.604,24.782,0.00059316,2.8611,0,200.37
0.59,8.8,2.24,1.76,1,0.35,10.542,26.082,0.00086417,3.1045,0,214.21
0.59,8.8,2.24,1.76,1,0.35,10.5,26.167,0.0015896,3.2679,0,223.75
0.59,8.8,2.24,1.76,1,0.35,10.438,27.485,0.0020435,3.5217,0,239.01
0.59,8.8,2.24,1.76,1,0.35,10.375,28.905,0.0026439,3.7779,0,255.17
0.59,8.8,2.24,1.76,1,0.35,10.313,30.545,0.0030484,4.0454,0,272.3
0.59,8.8,2.24,1.76,1,0.35,10.25,32.196,0.0036672,4.3154,0,290.46
0.59,8.8,2.24,1.76,1,0.35,10.188,33.969,0.0045231,4.5916,0,309.68
0.59,8.8,2.24,1.76,1,0.35,10.125,35.819,0.0053909,4.8736,0,330.05
0.59,8.8,2.24,1.76,1,0.35,10.063,37.673,0.0062555,5.1576,0,351.58
0.59,8.8,2.24,1.76,1,0.35,10,39.792,0.0073592,5.4518,0,374.33
0.59,8.8,2.24,1.76,1,0.35,9.9375,41.97,0.0086879,5.7503,0,398.44
0.59,8.8,2.24,1.76,1,0.35,9.875,44.227,0.0098749,6.0533,0,423.93
0.59,8.8,2.24,1.76,1,0.35,9.8333,45.843,0.010796,6.2593,0,441.73
0.59,8.8,2.24,1.76,1,0.35,9.7708,48.4,0.012234,6.5732,0,469.74
0.59,8.8,2.24,1.76,1,0.35,9.75,49.22,0.012689,6.6778,0,479.42
0.59,8.8,2.24,1.76,1,0.35,9.6875,51.785,0.014302,6.9955,0,509.53
0.59,8.8,2.24,1.76,1,0.35,9.625,54.715,0.016008,7.3225,0,541.35
0.59,8.8,2.24,1.76,1,0.35,9.5625,57.706,0.018091,7.6535,0,575.01
0.59,8.8,2.24,1.76,1,0.35,9.5,60.813,0.020308,7.9892,0,610.57
0.59,8.8,2.24,1.76,1,0.35,9.4375,64.199,0.022554,8.3321,0,648.15
0.59,8.8,2.24,1.76,1,0.35,9.4167,65.388,0.023447,8.4477,0,661.15
0.59,8.8,2.24,1.76,1,0.35,9.3542,68.859,0.027023,8.7951,0,701.58
0.59,8.8,2.24,1.76,1,0.35,9.2917,72.54,0.030175,9.1488,0,744.24
0.59,8.8,2.24,1.76,1,0.35,9.25,75.211,0.032819,9.3886,0,773.99
0.59,8.8,2.24,1.76,1,0.35,9.1875,79.335,0.037721,9.7522,0,820.71
0.59,8.8,2.24,1.76,1,0.35,9.125,83.608,0.043242,10.12,0,870.01
0.59,8.8,2.24,1.76,1,0.35,9.0625,88.148,0.048259,10.494,0,922.05
0.59,8.8,2.24,1.76,1,0.35,9,92.899,0.055497,10.873,0.25885,976.94
0.4,8.8,2.48,1.56,1,0.33,12.092,2.8167,0,0,0,18.257
0.4,8.8,2.48,1.56,1,0.33,11.855,3.6422,0,0,0,24.897
0.4,8.8,2.48,1.56,1,0.33,11.5,5.2498,0,0,0,38.343
0.4,8.8,2.48,1.56,1,0.33,11.496,5.4949,0,0,0,38.526
0.4,8.8,2.48,1.56,1,0.33,11.492,5.5292,0,0.012942,0,38.703
0.4,8.8,2.48,1.56,1,0.33,11.486,5.5648,0,0.020887,0,38.971
0.4,8.8,2.48,1.56,1,0.33,11.478,5.621,0,0.033171,0,39.377
0.4,8.8,2.48,1.56,1,0.33,11.464,5.759,0,0.056731,0,39.986
0.4,8.8,2.48,1.56,1,0.33,11.445,5.7605,0,0.11771,0,40.896
0.4,8.8,2.48,1.56,1,0.33,11.415,6.2262,0,0.19673,0,42.338
0.4,8.8,2.48,1.56,1,0.33,11.37,6.5063,0,0.31784,0,44.587
0.4,8.8,2.48,1.56,1,0.33,11.308,7.0616,0,0.51512,0,47.85
0.4,8.8,2.48,1.56,1,0.33,11.25,7.3732,0,0.6913,0,51.087
0.4,8.8,2.48,1.56,1,0.33,11.188,7.8492,0,0.89067,0,54.753
0.4,8.8,2.48,1.56,1,0.33,11.125,8.3012,0,1.0956,0,58.626
0.4,8.8,2.48,1.56,1,0.33,11.083,8.5454,0,1.232,0,61.366
0.4,8.8,2.48,1.56,1,0.33,11.021,9.0396,0,1.4406,0,65.638
0.4,8.8,2.48,1.56,1,0.33,11,8.4882,1.1454e-05,1.5062,0,66.868
0.4,8.8,2.48,1.56,1,0.33,10.938,8.7719,2.4673e-07,1.7212,0,71.452
0.4,8.8,2.48,1.56,1,0.33,10.875,9.2646,6.3562e-05,1.9482,0,76.409
0.4,8.8,2.48,1.56,1,0.33,10.813,9.7413,1.2738e-05,2.1719,0,81.687
0.4,8.8,2.48,1.56,1,0.33,10.75,10.32,0.000107,2.4075,0,87.292
0.4,8.8,2.48,1.56,1,0.33,10.688,10.972,0.00026945,2.6511,0,93.261
0.4,8.8,2.48,1.56,1,0.33,10.667,11.119,0.00029286,2.7283,0,95.344
0.4,8.8,2.48,1.56,1,0.33,10.604,11.765,0.00054,2.9747,0,101.81
0.4,8.8,2.48,1.56,1,0.33,10.542,12.474,0.00065157,3.2276,0,108.71
0.4,8.8,2.48,1.56,1,0.33,10.5,12.921,0.00079265,3.3959,0,113.55
0.4,8.8,2.48,1.56,1,0.33,10.438,13.675,0.0012462,3.656,0,121.18
0.4,8.8,2.48,1.56,1,0.33,10.375,14.534,0.0014341,3.9248,0,129.31
0.4,8.8,2.48,1.56,1,0.33,10.313,15.329,0.0018198,4.1917,0,137.97
0.4,8.8,2.48,1.56,1,0.33,10.25,16.307,0.0024545,4.4714,0,147.17
0.4,8.8,2.48,1.56,1,0.33,10.188,17.266,0.003023,4.7512,0,156.96
0.4,8.8,2.48,1.56,1,0.33,10.125,18.329,0.0036181,5.0386,0,167.39
0.4,8.8,2.48,1.56,1,0.33,10.063,19.439,0.0039336,5.3303,0,178.5
0.4,8.8,2.48,1.56,1,0.33,10,20.64,0.0045913,5.6269,0,190.32
0.4,8.8,2.48,1.56,1,0.33,9.9375,21.935,0.0049802,5.9309,0,202.93
0.4,8.8,2.48,1.56,1,0.33,9.875,23.32,0.0055424,6.2391,0,216.35
0.4,8.8,2.48,1.56,1,0.33,9.8333,24.266,0.0059816,6.4464,0,225.77
0.4,8.8,2.48,1.56,1,0.33,9.7708,25.84,0.0068289,6.764,0,240.69
0.4,8.8,2.48,1.56,1,0.33,9.75,26.387,0.0070527,6.8711,0,245.89
0.4,8.8,2.48,1.56,1,0.33,9.6875,28.072,0.0079814,7.1947,0,262.15
0.4,8.8,2.48,1.56,1,0.33,9.625,29.868,0.0088733,7.5228,0,279.48
0.4,8.8,2.48,1.56,1,0.33,9.5625,31.853,0.0099903,7.8584,0,297.99
0.4,8.8,2.48,1.56,1,0.33,9.5,33.926,0.011258,8.1978,0,317.75
0.4,8.8,2.48,1.56,1,0.33,9.4375,36.173,0.012577,8.5427,0,338.82
0.4,8.8,2.48,1.56,1,0.33,9.4167,36.982,0.013074,8.6592,0,346.17
0.4,8.8,2.48,1.56,1,0.33,9.3542,39.494,0.014742,9.012,0,369.21
0.4,8.8,2.48,1.56,1,0.33,9.2917,42.1,0.016497,9.3687,0,393.83
0.4,8.8,2.48,1.56,1,0.33,9.25,43.954,0.017711,9.6096,0,411.15
0.4,8.8,2.48,1.56,1,0.33,9.1875,47.03,0.020066,9.9775,0,438.64
0.4,8.8,2.48,1.56,1,0.33,9.125,50.281,0.022649,10.351,0,468.07
0.4,8.8,2.48,1.56,1,0.33,9.0625,53.697,0.025156,10.728,0,499.53
0.4,8.8,2.48,1.56,1,0.33,9,57.437,0.028304,11.112,0.17514,533.18
0.53,8.8,2.01,1.37,1,0.4,12.092,3.3471,0,0,0,11.807
0.53,8.8,2.01,1.37,1,0.4,11.861,4.2267,0,0,0,19.949
0.53,8.8,2.01,1.37,1,0.4,11.855,4.2509,0,0,0,20.182
0.53,8.8,2.01,1.37,1,0.4,11.509,6.7062,0,0,0,36.939
0.53,8.8,2.01,1.37,1,0.4,11.5,6.7735,0,0,0,37.475
0.53,8.8,2.01,1.37,1,0.4,11.484,7.03,0,0.02377,0,38.427
0.53,8.8,2.01,1.37,1,0.4,11.469,7.2906,0,0.050123,0,39.389
0.53,8.8,2.01,1.37,1,0.4,11.445,7.5264,0,0.09009,0,40.86
0.53,8.8,2.01,1.37,1,0.4,11.41,7.9283,0,0.15333,0,43.142
0.53,8.8,2.01,1.37,1,0.4,11.357,8.4584,0,0.24968,0,46.776
0.53,8.8,2.01,1.37,1,0.4,11.295,9.104,0,0.36867,0,51.398
0.53,8.8,2.01,1.37,1,0.4,11.25,9.5864,0,0.4596,0,54.955
0.53,8.8,2.01,1.37,1,0.4,11.188,10.314,0,0.59107,0,60.27
0.53,8.8,2.01,1.37,1,0.4,11.125,11.059,0,0.72709,0,66.012
0.53,8.8,2.01,1.37,1,0.4,11.083,11.578,0,0.82167,0,70.104
0.53,8.8,2.01,1.37,1,0.4,11.021,12.435,0,0.96908,0,76.648
0.53,8.8,2.01,1.37,1,0.4,11,12.738,0,1.0201,0,78.945
0.53,8.8,2.01,1.37,1,0.4,10.938,13.656,0,1.1761,0,86.217
0.53,8.8,2.01,1.37,1,0.4,10.875,14.635,0,1.3378,0,94.07
0.53,8.8,2.01,1.37,1,0.4,10.813,15.725,0,1.5082,0,102.56
0.53,8.8,2.01,1.37,1,0.4,10.75,16.851,0,1.6833,0,111.7
0.53,8.8,2.01,1.37,1,0.4,10.688,18.103,0,1.8666,0,121.59
0.53,8.8,2.01,1.37,1,0.4,10.667,18.565,0,1.9299,0,125.07
0.53,8.8,2.01,1.37,1,0.4,10.604,19.911,0,2.1211,0,136.03
0.53,8.8,2.01,1.37,1,0.4,10.542,21.321,0,2.317,0,147.83
0.53,8.8,2.01,1.37,1,0.4,10.5,22.415,0,2.454,0,156.22
0.53,8.8,2.01,1.37,1,0.4,10.438,24.077,0,2.663,0,169.64
0.53,8.8,2.01,1.37,1,0.4,10.375,25.9,0,2.8794,0,184.12
0.53,8.8,2.01,1.37,1,0.4,10.313,27.82,0,3.102,0,199.77
0.53,8.8,2.01,1.37,1,0.4,10.25,29.905,0,3.3306,0,216.63
0.53,8.8,2.01,1.37,1,0.4,10.188,32.209,0,3.5672,0,234.85
0.53,8.8,2.01,1.37,1,0.4,10.125,34.668,0,3.8098,0,254.53
0.53,8.8,2.01,1.37,1,0.4,10.063,37.399,0,4.0603,0,275.81
0.53,8.8,2.01,1.37,1,0.4,10,40.202,0,4.3156,0,298.79
0.53,8.8,2.01,1.37,1,0.4,9.9375,43.395,0,4.5795,0,323.62
0.53,8.8,2.01,1.37,1,0.4,9.9219,44.237,0,4.6465,0,330.14
0.53,8.8,2.01,1.37,1,0.4,9.8984,45.525,0,4.7478,0,340.16
0.53,8.8,2.01,1.37,1,0.4,9.8633,47.52,0,4.9014,0,355.76
0.53,8.8,2.01,1.37,1,0.4,9.8333,49.304,0,5.0341,0,369.61
0.53,8.8,2.01,1.37,1,0.4,9.7806,52.688,0,5.2722,0,395.33
0.53,8.8,2.01,1.37,1,0.4,9.75,54.737,0,5.4122,0,411.08
0.53,8.8,2.01,1.37,1,0.4,9.6875,59.061,0,5.7026,0,445.17
0.53,8.8,2.01,1.37,1,0.4,9.625,64.009,0,6.002,0,482.11
0.53,8.8,2.01,1.37,1,0.4,9.5625,69.358,0,6.3084,0,522.21
0.53,8.8,2.01,1.37,1,0.4,9.5,75.201,0,6.6223,0,565.73
0.53,8.8,2.01,1.37,1,0.4,9.4375,81.61,0,6.9435,0,613.01
0.53,8.8,2.01,1.37,1,0.4,9.4167,83.827,0,7.0517,0,629.65
0.53,8.8,2.01,1.37,1,0.4,9.3542,90.962,0,7.3825,0,682.42
0.53,8.8,2.01,1.37,1,0.4,9.2917,98.979,0,7.722,0,739.83
0.53,8.8,2.01,1.37,1,0.4,9.25,104.66,0,7.952,0,780.89
0.53,8.8,2.01,1.37,1,0.4,9.1875,113.89,0,8.304,0,847.02
0.53,8.8,2.01,1.37,1,0.4,9.125,124.04,0,8.6644,0,919.05
0.53,8.8,2.01,1.37,1,0.4,9.0625,135.01,0,9.0319,0,997.5
0.53,8.8,2.01,1.37,1,0.4,9,147.17,0,9.4089,0.081746,1083
0.53,8.8,2.49,1.78,1,0.33,12.092,6.0453,0,0,0,40.33
0.53,8.8,2.49,1.78,1,0.33,11.855,7.6734,0,0,0,54.188
0.53,8.8,2.49,1.78,1,0.33,11.5,10.63,0,0,0,81.592
0.53,8.8,2.49,1.78,1,0.33,11.496,10.95,0,0,0,81.953
0.53,8.8,2.49,1.78,1,0.33,11.492,11.092,0,0.016462,0,82.305
0.53,8.8,2.49,1.78,1,0.33,11.486,11.209,0,0.028448,0,82.83
0.53,8.8,2.49,1.78,1,0.33,11.478,11.363,0,0.047676,0,83.623
0.53,8.8,2.49,1.78,1,0.33,11.464,11.562,0,0.079265,0,84.83
0.53,8.8,2.49,1.78,1,0.33,11.445,11.862,0,0.13535,0,86.665
0.53,8.8,2.49,1.78,1,0.33,11.415,12.273,0,0.23051,0,89.472
0.53,8.8,2.49,1.78,1,0.33,11.37,12.856,0,0.37722,0,93.8
0.53,8.8,2.49,1.78,1,0.33,11.308,13.508,0,0.58063,0,100.19
0.53,8.8,2.49,1.78,1,0.33,11.25,14.2,5.9122e-05,0.77913,0,106.39
0.53,8.8,2.49,1.78,1,0.33,11.188,14.881,0.000184,0.99385,0,113.47
0.53,8.8,2.49,1.78,1,0.33,11.125,15.592,0.00034152,1.2136,0,120.92
0.53,8.8,2.49,1.78,1,0.33,11.083,16.082,0.0004686,1.3652,0,126.12
0.53,8.8,2.49,1.78,1,0.33,11.021,16.851,0.00070961,1.593,0,134.28
0.53,8.8,2.49,1.78,1,0.33,11,17.071,0.00080674,1.6698,0,137.11
0.53,8.8,2.49,1.78,1,0.33,10.938,17.837,0.0010961,1.9038,0,145.9
0.53,8.8,2.49,1.78,1,0.33,10.875,18.696,0.0014113,2.1469,0,155.18
0.53,8.8,2.49,1.78,1,0.33,10.813,19.531,0.0018274,2.3904,0,164.99
0.53,8.8,2.49,1.78,1,0.33,10.75,20.443,0.0022551,2.6422,0,175.35
0.53,8.8,2.49,1.78,1,0.33,10.688,20.291,0.004268,2.8948,0,186.06
0.53,8.8,2.49,1.78,1,0.33,10.667,20.625,0.0047378,2.9806,0,189.85
0.53,8.8,2.49,1.78,1,0.33,10.604,21.635,0.0059314,3.2447,0,201.62
0.53,8.8,2.49,1.78,1,0.33,10.542,22.662,0.0073709,3.5116,0,214.06
0.53,8.8,2.49,1.78,1,0.33,10.5,23.416,0.0080026,3.6948,0,222.72
0.53,8.8,2.49,1.78,1,0.33,10.438,24.542,0.0091304,3.9703,0,236.31
0.53,8.8,2.49,1.78,1,0.33,10.375,25.773,0.010332,4.2534,0,250.63
0.53,8.8,2.49,1.78,1,0.33,10.313,27.03,0.011518,4.5404,0,265.75
0.53,8.8,2.49,1.78,1,0.33,10.25,28.344,0.012688,4.8318,0,281.67
0.53,8.8,2.49,1.78,1,0.33,10.188,29.747,0.01436,5.1288,0,298.45
0.53,8.8,2.49,1.78,1,0.33,10.125,31.226,0.015692,5.432,0,316.14
0.53,8.8,2.49,1.78,1,0.33,10.063,32.721,0.017426,5.7374,0,334.77
0.53,8.8,2.49,1.78,1,0.33,10,34.386,0.019154,6.0512,0,354.39
0.53,8.8,2.49,1.78,1,0.33,9.9375,36.112,0.021309,6.3691,0,375.07
0.53,8.8,2.49,1.78,1,0.33,9.875,37.852,0.023315,6.6898,0,396.84
0.53,8.8,2.49,1.78,1,0.33,9.8333,39.081,0.024849,6.9068,0,411.98
0.53,8.8,2.49,1.78,1,0.33,9.7708,41.095,0.027406,7.2389,0,435.7
0.53,8.8,2.49,1.78,1,0.33,9.75,41.761,0.028298,7.3498,0,443.89
0.53,8.8,2.49,1.78,1,0.33,9.6875,43.774,0.031218,7.6852,0,469.29
0.53,8.8,2.49,1.78,1,0.33,9.625,45.98,0.034115,8.0275,0,496
0.53,8.8,2.49,1.78,1,0.33,9.5625,48.327,0.037908,8.3753,0,524.14
0.53,8.8,2.49,1.78,1,0.33,9.5,50.701,0.042179,8.7259,0,553.75
0.53,8.8,2.49,1.78,1,0.33,9.4375,53.167,0.046157,9.0812,0,584.88
0.53,8.8,2.49,1.78,1,0.33,9.4167,54.051,0.047572,9.2013,0,595.6
0.53,8.8,2.49,1.78,1,0.33,9.3542,56.801,0.053093,9.5647,0,628.9
0.53,8.8,2.49,1.78,1,0.33,9.2917,59.594,0.059454,9.9312,0,663.91
